json_data,list-card-link href,list-card-addr,list-card-extra-info,list-card-price,list-card-details,list-card-label,list-card-details 2,list-card-label 2,list-card-details 3,list-card-label 3,list-card-statusText,list-card-variable-text,list-card-link src,j
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""845 Manhattan Ave #3f, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""845 Manhattan Ave #3F"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.728893,""longitude"":-73.953988},""url"":""https://www.zillow.com/homedetails/845-Manhattan-Ave-3F-Brooklyn-NY-11222/2073550087_zpid/""}",https://www.zillow.com/homedetails/845-Manhattan-Ave-3F-Brooklyn-NY-11222/2073550087_zpid/,"845 Manhattan Ave #3F, Brooklyn, NY 11222",LISTING BY: VORO NYC (917-900-7394),"$3,100/mo",3,bds,1,ba,800,sqft,Apartment for rent,19 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""114 Huron St #2, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""114 Huron St #2"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.73261,""longitude"":-73.956886},""url"":""https://www.zillow.com/homedetails/114-Huron-St-2-Brooklyn-NY-11222/2096599568_zpid/""}",https://www.zillow.com/homedetails/114-Huron-St-2-Brooklyn-NY-11222/2096599568_zpid/,"114 Huron St #2, Brooklyn, NY 11222",LISTING BY: EXP REALTY NYC,"$2,500/mo",2,bds,1,ba,"1,000",sqft,Apartment for rent,20 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""860 Manhattan Ave Apt 2l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""900""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""860 Manhattan Ave APT 2L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.729314,""longitude"":-73.953591},""url"":""https://www.zillow.com/homedetails/860-Manhattan-Ave-APT-2L-Brooklyn-NY-11222/2101868140_zpid/""}",https://www.zillow.com/homedetails/860-Manhattan-Ave-APT-2L-Brooklyn-NY-11222/2101868140_zpid/,"860 Manhattan Ave APT 2L, Brooklyn, NY 11222",LISTING BY: ERNY LLC (585-204-7696),"$2,600/mo",1,bd,1,ba,900,sqft,Apartment for rent,20 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""154 Norman Ave #2c, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""154 Norman Ave #2C"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.726415,""longitude"":-73.948145},""url"":""https://www.zillow.com/homedetails/154-Norman-Ave-2C-Brooklyn-NY-11222/2073578950_zpid/""}",https://www.zillow.com/homedetails/154-Norman-Ave-2C-Brooklyn-NY-11222/2073578950_zpid/,"154 Norman Ave #2C, Brooklyn, NY 11222",LISTING BY: NORTHSIDE PLAZA INC.,"$2,200/mo",1,bd,2,ba,--,sqft,Apartment for rent,20 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""140 Newel St #1b, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""140 Newel St #1B"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.727178,""longitude"":-73.948433},""url"":""https://www.zillow.com/homedetails/140-Newel-St-1B-Brooklyn-NY-11222/2073592215_zpid/""}",https://www.zillow.com/homedetails/140-Newel-St-1B-Brooklyn-NY-11222/2073592215_zpid/,"140 Newel St #1B, Brooklyn, NY 11222",LISTING BY: DOUGLAS ELLIMAN (718-486-4491),"$2,500/mo",1,bd,1.5,ba,--,sqft,Apartment for rent,21 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1007 Manhattan Ave #3l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""675""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1007 Manhattan Ave #3L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.733394,""longitude"":-73.955104},""url"":""https://www.zillow.com/homedetails/1007-Manhattan-Ave-3L-Brooklyn-NY-11222/2073593408_zpid/""}",https://www.zillow.com/homedetails/1007-Manhattan-Ave-3L-Brooklyn-NY-11222/2073593408_zpid/,"1007 Manhattan Ave #3L, Brooklyn, NY 11222",LISTING BY: REALTY COLLECTIVE (718-834-1440),"$2,300/mo",1,bd,1,ba,675,sqft,Apartment for rent,21 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
,https://www.zillow.com/b/greenpoint-rentals-brooklyn-ny-B6n6Xw/,"Greenpoint Rentals | 21 India St, Brooklyn, NY",,"$2,418+","$3,275 ",Studio,,1 bd,,,,21 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""733 Meeker Ave #2r, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""733 Meeker Ave #2R"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.723856,""longitude"":-73.938907},""url"":""https://www.zillow.com/homedetails/733-Meeker-Ave-2R-Brooklyn-NY-11222/2073616731_zpid/""}",https://www.zillow.com/homedetails/733-Meeker-Ave-2R-Brooklyn-NY-11222/2073616731_zpid/,"733 Meeker Ave #2R, Brooklyn, NY 11222",LISTING BY: GZB REALTY,"$2,795/mo",4,bds,2,ba,--,sqft,Apartment for rent,21 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""70 Sutton St #4a, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""70 Sutton St #4A"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.725271,""longitude"":-73.940335},""url"":""https://www.zillow.com/homedetails/70-Sutton-St-4A-Brooklyn-NY-11222/2073616703_zpid/""}",https://www.zillow.com/homedetails/70-Sutton-St-4A-Brooklyn-NY-11222/2073616703_zpid/,"70 Sutton St #4A, Brooklyn, NY 11222","LISTING BY: PROPER REAL ESTATE, LLC","$2,350/mo",1,bd,1,ba,--,sqft,Apartment for rent,21 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""107 Newel St #4l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""107 Newel St #4L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.725981,""longitude"":-73.948341},""url"":""https://www.zillow.com/homedetails/107-Newel-St-4L-Brooklyn-NY-11222/2081006122_zpid/""}",https://www.zillow.com/homedetails/107-Newel-St-4L-Brooklyn-NY-11222/2081006122_zpid/,"107 Newel St #4L, Brooklyn, NY 11222","LISTING BY: PROPER REAL ESTATE, LLC (718-389-5833)","$2,200/mo",1,bd,1,ba,--,sqft,Apartment for rent,21 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""211 Green St #3dh, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""700""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""211 Green St #3DH"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.734154,""longitude"":-73.952805},""url"":""https://www.zillow.com/homedetails/211-Green-St-3DH-Brooklyn-NY-11222/2073655373_zpid/""}",https://www.zillow.com/homedetails/211-Green-St-3DH-Brooklyn-NY-11222/2073655373_zpid/,"211 Green St #3DH, Brooklyn, NY 11222",LISTING BY: CODA REAL ESTATE NYC (917-678-7941),"$2,185/mo",2,bds,1,ba,700,sqft,Apartment for rent,22 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""155 Eagle St Apt 2l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""700""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""155 Eagle St APT 2L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.735434,""longitude"":-73.954471},""url"":""https://www.zillow.com/homedetails/155-Eagle-St-APT-2L-Brooklyn-NY-11222/2108587501_zpid/""}",https://www.zillow.com/homedetails/155-Eagle-St-APT-2L-Brooklyn-NY-11222/2108587501_zpid/,"155 Eagle St APT 2L, Brooklyn, NY 11222",LISTING BY: DOUGLAS ELLIMAN (718-486-4491),"$2,200/mo",1,bd,1,ba,700,sqft,Apartment for rent,23 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""227 Kingsland Ave #3f, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""227 Kingsland Ave #3F"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.724332,""longitude"":-73.941735},""url"":""https://www.zillow.com/homedetails/227-Kingsland-Ave-3F-Brooklyn-NY-11222/2073735248_zpid/""}",https://www.zillow.com/homedetails/227-Kingsland-Ave-3F-Brooklyn-NY-11222/2073735248_zpid/,"227 Kingsland Ave #3F, Brooklyn, NY 11222",LISTING BY: LIVINGNY (551-804-3593),"$2,749/mo",2,bds,1,ba,--,sqft,Apartment for rent,24 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""197 Franklin St #2b, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""197 Franklin St #2B"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.733579,""longitude"":-73.958497},""url"":""https://www.zillow.com/homedetails/197-Franklin-St-2B-Brooklyn-NY-11222/2077994413_zpid/""}",https://www.zillow.com/homedetails/197-Franklin-St-2B-Brooklyn-NY-11222/2077994413_zpid/,"197 Franklin St #2B, Brooklyn, NY 11222",LISTING BY: ANKOR MANAGEMENT (212-485-9900),"$3,845/mo",3,bds,1,ba,--,sqft,Apartment for rent,24 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""311 Eckford St Penthouse A, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""900""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""311 Eckford St PENTHOUSE A"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.729665,""longitude"":-73.952412},""url"":""https://www.zillow.com/homedetails/311-Eckford-St-PENTHOUSE-A-Brooklyn-NY-11222/2073755654_zpid/""}",https://www.zillow.com/homedetails/311-Eckford-St-PENTHOUSE-A-Brooklyn-NY-11222/2073755654_zpid/,"311 Eckford St PENTHOUSE A, Brooklyn, NY 11222",LISTING BY: DOUGLAS ELLIMAN (917-300-1902),"$2,350/mo",2,bds,1,ba,900,sqft,Apartment for rent,24 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""277 Driggs Ave #4b, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,001""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""277 Driggs Ave #4B"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.722366,""longitude"":-73.948807},""url"":""https://www.zillow.com/homedetails/277-Driggs-Ave-4B-Brooklyn-NY-11222/2077859153_zpid/""}",https://www.zillow.com/homedetails/277-Driggs-Ave-4B-Brooklyn-NY-11222/2077859153_zpid/,"277 Driggs Ave #4B, Brooklyn, NY 11222",LISTING BY: TERRA MAGIA INC,"$2,999/mo",2,bds,2,ba,"1,001",sqft,Apartment for rent,24 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""212 Huron St Apt 3l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""650""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""212 Huron St APT 3L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.733006,""longitude"":-73.95271},""url"":""https://www.zillow.com/homedetails/212-Huron-St-APT-3L-Brooklyn-NY-11222/2102294892_zpid/""}",https://www.zillow.com/homedetails/212-Huron-St-APT-3L-Brooklyn-NY-11222/2102294892_zpid/,"212 Huron St APT 3L, Brooklyn, NY 11222",LISTING BY: REALTY COLLECTIVE (718-834-1440),"$2,200/mo",1,bd,1,ba,650,sqft,Apartment for rent,25 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""183 Green St Apt 3, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""183 Green St APT 3"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.734034,""longitude"":-73.954057},""url"":""https://www.zillow.com/homedetails/183-Green-St-APT-3-Brooklyn-NY-11222/2073824724_zpid/""}",https://www.zillow.com/homedetails/183-Green-St-APT-3-Brooklyn-NY-11222/2073824724_zpid/,"183 Green St APT 3, Brooklyn, NY 11222",LISTING BY: SIDEWALK REALTY LLC,"$2,195/mo",1,bd,1,ba,--,sqft,Apartment for rent,25 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""135 Dupont St #9l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""135 Dupont St #9L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.736152,""longitude"":-73.954496},""url"":""https://www.zillow.com/homedetails/135-Dupont-St-9L-Brooklyn-NY-11222/2073930389_zpid/""}",https://www.zillow.com/homedetails/135-Dupont-St-9L-Brooklyn-NY-11222/2073930389_zpid/,"135 Dupont St #9L, Brooklyn, NY 11222",LISTING BY: URBAN PADS (347-331-5331),"$1,495/mo",1,bd,1,ba,--,sqft,Apartment for rent,27 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
,https://www.zillow.com/b/9-van-dam-st-brooklyn-ny-5wKgPX/,"9 Van Dam St, Brooklyn, NY",,"$2,500 ","$3,000 ",2 bds,,3 bds,,,,28 days ago,https://photos.zillowstatic.com/fp/655022547076edb2f7eab6dc7c271f0a-p_e.jpg,
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""168 Diamond St #1, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""750""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""168 Diamond St #1"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.728419,""longitude"":-73.948161},""url"":""https://www.zillow.com/homedetails/168-Diamond-St-1-Brooklyn-NY-11222/2074319558_zpid/""}",https://www.zillow.com/homedetails/168-Diamond-St-1-Brooklyn-NY-11222/2074319558_zpid/,"168 Diamond St #1, Brooklyn, NY 11222",LISTING BY: FERRIS PROPERTIES CORP. (718-383-7800),"$1,799/mo",1,bd,1,ba,750,sqft,Apartment for rent,29 days ago,https://photos.zillowstatic.com/fp/bd101ff8b1616af545c99f62cc07d6b4-p_e.jpg,Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""112 Clay St #1a, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""112 Clay St #1A"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.736518,""longitude"":-73.953649},""url"":""https://www.zillow.com/homedetails/112-Clay-St-1A-Brooklyn-NY-11222/2074487956_zpid/""}",https://www.zillow.com/homedetails/112-Clay-St-1A-Brooklyn-NY-11222/2074487956_zpid/,"112 Clay St #1A, Brooklyn, NY 11222",LISTING BY: ARDORNY (646-895-9524),"$3,995/mo",4,bds,2,ba,--,sqft,Apartment for rent,30 days ago,https://photos.zillowstatic.com/fp/4ea4cd7269f9d8af9c7084afd5ff6744-p_e.jpg,Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""445 Meeker Ave Apt 3r, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""445 Meeker Ave APT 3R"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.719538,""longitude"":-73.946},""url"":""https://www.zillow.com/homedetails/445-Meeker-Ave-APT-3R-Brooklyn-NY-11222/2093569337_zpid/""}",https://www.zillow.com/homedetails/445-Meeker-Ave-APT-3R-Brooklyn-NY-11222/2093569337_zpid/,"445 Meeker Ave APT 3R, Brooklyn, NY 11222",LISTING BY: BROOKLYN GROUP,"$3,500/mo",4,bds,2,ba,--,sqft,Apartment for rent,Open: Fri. 8am-8:45pm,https://photos.zillowstatic.com/fp/b2f0b548ce70880a5bd20a8f43ba6069-p_e.jpg,Save this home
